Price,Make,Milage,Year,Body_Sytle,City,State
17074,RAM,112012,2013,Crew Cab Pickup,Martinsburg,WV
29774,Toyota,6,2020,Sedan,Buford,GA
19551,GMC,40270,2019,SUV,Springfield,VA
11997,Hyundai,90199,2016,Sedan,Farmville,NC
17995,Chrysler,32226,2014,Sedan,Delmar,MD
25676,Honda,15303,2018,SUV,Salisbury,MD
24990,Nissan,21610,2019,SUV,Cary,NC
42916,Ford,0,2020,Cargo Van,Wilson,NC
14995,Toyota,158933,2012,SUV,Murfreesboro,TN
29980,Cadillac,40916,2018,SUV,Wilmington,DE
43919,Nissan,0,2020,Hatchback,Glen Mills,PA
11840,Kia,36674,2018,Hatchback,Ayden,NC
18910,Kia,35174,2017,SUV,Hillsborough,NC
58480,Chevrolet,56039,2016,Coupe,Waldorf,MD
26565,Honda,10,2020,SUV,Jacksonville,FL
18492,Mazda,78299,2018,SUV,Orlando,FL
41930,Jeep,3,2020,SUV,Staten Island,NY
49052,Chevrolet,4,2020,Crew Cab Pickup,Tuscumbia,AL
15990,Honda,50612,2014,Sedan,Hagerstown,MD
35885,Chevrolet,11725,2018,Extended Cab Pickup,Portsmouth,OH
28898,Ford,2751,2020,SUV,Fairfax,VA
15500,Ford,39586,2017,SUV,New Port Richey,FL
18000,Nissan,57997,2013,SUV,Gastonia,NC
33990,Ford,32549,2017,Crew Cab Pickup,Trenton,NJ
28990,MINI,20509,2018,SUV,Lebanon,PA
36415,Chevrolet,0,2020,SUV,Greer,SC
40671,Subaru,3,2020,SUV,St James,NY
32000,RAM,21194,2020,Crew Cab Pickup,Tampa,FL
15990,Ford,37886,2017,SUV,Allentown,PA
28540,Buick,5,2020,SUV,Sussex,NJ
17999,Hyundai,26120,2019,SUV,Orlando,FL
53340,RAM,15,2020,Crew Cab Pickup,Quarryville,PA
14891,Mitsubishi,20413,2019,SUV,Miami,FL
18528,Hyundai,11,2020,Sedan,Columbia,TN
7499,Chevrolet,143000,2009,SUV,Loganville,GA
24995,Chevrolet,5852,2020,Coupe,Middletown,PA
28818.3103,Nissan,0,2020,Cargo Van,Glen Mills,PA
36684,Ford,15,2020,Cargo Van,Lake Park,FL
49920,Toyota,0,2020,SUV,Orlando,FL
26988,Chevrolet,12,2020,Regular Cab Pickup,Waynesboro,PA
12006,Dodge,151376,2014,Sedan,Nashville,TN
31200,Chrysler,16556,2020,Minivan,Holiday,FL
4988,Hyundai,156188,2007,SUV,Pensacola,FL
22590,Honda,2268,2020,Sedan,Philadelphia,PA
69885,Lexus,2,2020,SUV,Atlanta,GA
26789,Toyota,15085,2020,Sedan,Charlotte,NC
24130,Hyundai,28,2018,Sedan,Trussville,AL
28818.3103,Subaru,51580,2017,Hatchback,Berlin,VT
16599,Kia,26469,2019,Sedan,Jacksonville,FL
22708,INFINITI,52755,2017,Sedan,Cookeville,TN
48525,Ford,5,2020,Cargo Van,Chantilly,VA
23440,Honda,5,2020,SUV,Mt Juliet,TN
34995,Ford,4535,2020,Convertible,Pawleys Island,SC
14394,Chevrolet,35876,2018,Hatchback,Franklin,VA
47702,Toyota,8,2020,SUV,South Burlington,VT
24995,Chevrolet,42000,2018,SUV,Rochester,NY
41525,Acura,5,2020,Sedan,Durham,NC
19876,Subaru,38229,2017,SUV,Orangeburg,NY
38559,Ford,10,2020,Coupe,Anchorage,AK
12990,Volkswagen,55537,2014,Sedan,Tampa,FL
18995,Audi,90175,2014,SUV,Panama City,FL
33890,Ford,11,2020,Regular Cab Pickup,Tampa,FL
13450,Toyota,56884,2014,Sedan,Fairfax,VA
35872,Ford,21299,2020,Crew Cab Pickup,Seffner,FL
19928,Ford,28656,2019,Sedan,Orchard Park,NY
8494,Chevrolet,142186,2011,SUV,Andalusia,AL
42249,Chevrolet,0,2021,Crew Cab Pickup,Mechanicsburg,PA
27995,Audi,46449,2017,SUV,Long Island City,NY
19723,Nissan,16073,2017,SUV,Upper Saddle River,NJ
30930,Hyundai,0,2020,Hatchback,Punta Gorda,FL
18287,Toyota,30347,2019,SUV,Plantation,FL
44580,Nissan,3,2020,SUV,Liverpool,NY
15959,Nissan,38670,2017,Sedan,Avenel,NJ
21927,Nissan,0,2020,Sedan,Allentown,PA
21841,Hyundai,10,2020,SUV,Knoxville,TN
20730,Subaru,47720,2017,SUV,Atlanta,GA
104995,Mercedes-Benz,36179,2017,SUV,Edgewater Park,NJ
49999,BMW,4111,2019,Convertible,West Chester,PA
29890,Mitsubishi,4,2020,SUV,Cicero,NY
23990,Acura,72335,2014,SUV,Greensboro,NC
39999,Ford,7003,2020,SUV,Charlotte,NC
27498,Kia,3080,2020,SUV,Orlando,FL
16588,Honda,49859,2017,Sedan,Wilmington,DE
40565,INFINITI,10,2020,Sedan,Stuart,FL
23425,Jeep,25939,2019,SUV,Lockport,NY
57125,Cadillac,5,2020,SUV,West Palm Beach,FL
46830,Ford,0,2020,Extended Cab Pickup,Seneca,PA
31575,Ford,583,2020,Extended Cab Pickup,Jacksonville,NC
27899,Ford,9749,2020,Coupe,Jacksonville,FL
1700,Lincoln,169000,1995,Coupe,Columbiana,OH
33950,BMW,62027,2008,Sedan,Elmont,NY
9998,Ford,92032,2012,Sedan,Glen Allen,VA
4700,Chevrolet,159000,2003,Regular Cab Pickup,Mt Pleasant,PA
17995,Lexus,104015,2014,SUV,Woodbridge Township,NJ
37643,Buick,0,2020,SUV,Abingdon,MD
28818.3103,Audi,8617,2015,Sedan,Lancaster,PA
15495,Chevrolet,36471,2017,SUV,Colmar,PA
33485,Jeep,32041,2017,SUV,Brunswick,ME
33375,Honda,0,2020,Sedan,Wilmington,NC
17997,Nissan,40375,2017,SUV,Fort Myers,FL
6999,Cadillac,118106,2009,SUV,Murfreesboro,TN
24795,Subaru,8,2021,SUV,Christiansburg,VA
28979,Subaru,0,2020,SUV,Montoursville,PA
30109,Toyota,2,2020,Sedan,Woodbridge,VA
19999,Kia,32384,2017,SUV,Dallas,GA
42990,Jeep,16147,2019,SUV,Philadelphia,PA
11220,Hyundai,82269,2014,Sedan,Bessemer,AL
12995,Chevrolet,60894,2014,Sedan,Conyers,GA
49881,Chevrolet,50336,2015,Crew Cab Pickup,Carrollton,GA
8500,Volvo,122069,2009,SUV,Stanley,NY
15950,Honda,20009,2017,Hatchback,Rosedale,MD
86865,Jaguar,8,2020,SUV,Mobile,AL
26999,Nissan,10,2020,SUV,Syracuse,NY
40002,Lincoln,4,2020,SUV,Williamston,NC
30270,Honda,0,2020,SUV,Alexandria,VA
32000,GMC,20825,2017,Regular Cab Pickup,Lexington Park,MD
33136,Ford,0,2020,Cargo Van,Orlando,FL
18330,Honda,25190,2017,Sedan,Hagerstown,MD
24990,Dodge,5658,2019,Sedan,Orange City,FL
27990,Mazda,2686,2019,Convertible,Allentown,PA
14498,Nissan,2658,2019,Sedan,Roswell,GA
24765,GMC,9,2020,SUV,Dade City,FL
28060,Honda,43557,2018,SUV,Leesburg,FL
26977,Lexus,28829,2018,SUV,West Palm Beach,FL
21000,Honda,41810,2017,SUV,Nanuet,NY
24990,GMC,25938,2019,SUV,Gainesville,FL
20555,Nissan,14,2020,SUV,Mobile,AL
34780,Chevrolet,10,2020,SUV,Quakertown,PA
66728,RAM,29,2020,Crew Cab Pickup,Norfolk,VA
19480,Nissan,28661,2017,SUV,Daytona Beach,FL
20799,Chevrolet,56,2019,SUV,Baldwinsville,NY
24590,Chevrolet,26362,2018,Coupe,Mechanicsville,MD
23425,Nissan,10,2020,SUV,Savannah,GA
25876,Ford,6,2020,Cargo Van,Jacksonville,NC
15499,Nissan,67992,2015,SUV,Rome,GA
49069,Ford,54,2020,Crew Cab Pickup,Tampa,FL
54685,Lexus,6,2020,SUV,Rochester,NY
34990,BMW,13995,2018,SUV,Bohemia,NY
8600,Subaru,100895,2012,Sedan,Rockville,MD
14995,Audi,80143,2012,SUV,Jamaica,NY
45990,Jeep,14129,2020,SUV,Sarasota,FL
39409,Toyota,0,2020,Sedan,Suitland,MD
15199,Nissan,43572,2018,SUV,Rock Hill,SC
19998,Hyundai,21362,2017,SUV,Savannah,GA
35541,RAM,0,2020,Crew Cab Pickup,Glen Burnie,MD
62263,Ford,10,2020,SUV,Franklin,KY
53999,Jeep,0,2020,Crew Cab Pickup,Duluth,GA
500,Mazda,168738,2008,Hatchback,Pittsburgh,PA
86425,RAM,0,2020,Crew Cab Pickup,Pensacola,FL
56844,RAM,601,2020,Crew Cab Pickup,Durham,NC
21895,Kia,34201,2016,Minivan,Newport News,VA
16989,Ford,46204,2018,Sedan,Lakeland,FL
38873,Nissan,0,2020,Hatchback,Allentown,PA
39427,RAM,11,2020,Crew Cab Pickup,Statesboro,GA
20420,MINI,24745,2019,SUV,Knoxville,TN
31339,Chevrolet,41240,2017,Extended Cab Pickup,Hempstead,NY
23669,Honda,25687,2017,Hatchback,Miami,FL
39450,Honda,10,2020,Hatchback,Miami,FL
9988,Toyota,116322,2013,Hatchback,St James,NY
23398,Jeep,32061,2019,SUV,Myrtle Beach,SC
32990,Chevrolet,2073,2019,Extended Cab Pickup,Erie,PA
28990,Chevrolet,12,2020,SUV,Orlando,FL
16999,Ford,48460,2017,SUV,Ithaca,NY
53660,Volvo,17,2020,SUV,Buford,GA
30825,Jeep,0,2020,SUV,Elkton,MD
31900,Jeep,5,2020,SUV,Hempstead,NY
30180,Honda,0,2020,SUV,Doylestown,PA
16990,Toyota,6854,2018,Sedan,Camp Hill,PA
43288,GMC,37420,2019,SUV,Monroe,NC
34860,RAM,15,2020,Crew Cab Pickup,Pembroke Pines,FL
23495,Chevrolet,21384,2020,SUV,Alcoa,TN
25000,RAM,59189,2017,Crew Cab Pickup,Daphne,AL
36999,BMW,17263,2018,Sedan,Atlanta,GA
19651,Kia,15,2020,Sedan,East Meadow,NY
36530,Nissan,5,2020,SUV,McDonough,GA
28818.3103,Ford,80,2020,SUV,Hornell,NY
19887,Chevrolet,39217,2017,SUV,Beaufort,SC
29326,Kia,11,2021,Minivan,Sheffield,AL
28900,Chevrolet,20046,2018,SUV,Danbury,CT
28818.3103,Mercedes-Benz,8,2020,Convertible,Hagerstown,MD
22000,Lexus,24384,2012,SUV,Leesburg,VA
44431,BMW,4166,2020,Sedan,Darien,CT
18995,Ford,235562,2014,Crew Cab Pickup,Fort Mill,SC
27010,Hyundai,9,2020,Sedan,Ocala,FL
12998,BMW,100114,2013,SUV,Bordentown,NJ
28818.3103,Porsche,26000,1994,Coupe,Huntington Station,NY
32990,Ford,43129,2019,SUV,Brooklyn,NY
74750,GMC,75,2020,Crew Cab Pickup,Kennesaw,GA
30995,Toyota,4458,2018,SUV,Schenectady,NY
12944,Kia,68037,2015,Sedan,Birmingham,AL
33000,Jaguar,12812,2019,SUV,West Palm Beach,FL
14990,Honda,77770,2013,SUV,Pittsburgh,PA
28818.3103,Ford,0,2020,Extended Cab Pickup,Cuttingsville,VT
32490,Chevrolet,0,2020,Convertible,New Smyrna Beach,FL
9999,Ford,116702,2013,SUV,Anchorage,AK
12000,Subaru,72335,2016,Sedan,Bridgeport,WV
56596,Ford,10,2020,SUV,Asheville,NC
35410,Ford,10,2020,Crew Cab Pickup,Cookeville,TN
16689,Chevrolet,5,2020,Sedan,Bessemer,AL
10590,Hyundai,54759,2013,Sedan,Camp Hill,PA
29000,Dodge,56689,2017,SUV,Glen Burnie,MD
25978,Mazda,2035,2020,SUV,Rochester,NY
43168,Toyota,3,2020,SUV,Columbia,TN
40590,Tesla,21798,2019,Sedan,Roanoke,VA
37500,Ford,20079,2018,Crew Cab Pickup,Atlanta,GA
16998,Buick,13493,2016,SUV,Norcross,GA
12900,Audi,46229,2012,Wagon,Dallas,PA
46015,Honda,0,2020,SUV,Torrington,CT
34900,Lexus,52204,2017,SUV,Chantilly,VA
12990,Nissan,66668,2015,Sedan,Jacksonville,FL
32423,Chevrolet,2,2020,SUV,Rhinebeck,NY
21988,Subaru,29919,2015,SUV,Anchorage,AK
26590,Nissan,17514,2019,Crew Cab Pickup,Gainesville,FL
26970,Nissan,1,2020,SUV,Kingsport,TN
43895,Ford,2,2020,SUV,Paoli,PA
75935,Ford,5,2020,Crew Cab Pickup,Mt Juliet,TN
15030,Toyota,36903,2019,Sedan,Birmingham,AL
21495,Kia,16,2021,Hatchback,Christiansburg,VA
69000,Porsche,16522,2018,Hatchback,West Palm Beach,FL
54537,Lincoln,0,2020,Sedan,Stroudsburg,PA
23977,Nissan,28088,2019,SUV,Buford,GA
25995,Jeep,19960,2018,SUV,Charlotte,NC
13987,Nissan,38286,2019,Sedan,Lexington,NC
22350,Hyundai,31363,2018,SUV,Milton,FL
69223,GMC,17,2020,Crew Cab Pickup,Newnan,GA
26017,Dodge,0,2020,Minivan,Melbourne,FL
11772,Volkswagen,48822,2016,Sedan,Orlando,FL
49935,Honda,0,2021,SUV,Clarkesville,MD
16999,GMC,23071,2017,SUV,North Lauderdale,FL
27000,Toyota,21330,2019,SUV,Wilson,NC
56155,Lexus,16,2020,SUV,Rockville,MD
46895,Audi,14,2020,SUV,Englewood,NJ
21590,Lexus,48484,2015,Sedan,Naples,FL
34489,Ford,39808,2017,Crew Cab Pickup,Lavonia,GA
23839,Nissan,3,2020,Sedan,Atlanta,GA
45015,Mazda,3,2020,SUV,Larksville,PA
29998,Honda,52741,2016,SUV,Jacksonville,FL
20888,Dodge,89678,2016,SUV,Lithia Springs,GA
57415,Buick,0,2020,SUV,Summerville,SC
16090,Toyota,28711,2018,Sedan,Lilburn,GA
49985,Cadillac,5,2019,Sedan,Carlisle,PA
42435,RAM,15,2020,Crew Cab Pickup,Williamsville,NY
33990,Honda,15037,2019,Minivan,Winston-Salem,NC
19999,Honda,39650,2017,Coupe,Washington DC,DC
30957,Nissan,2,2020,SUV,Bradenton,FL
31399,Lincoln,33462,2019,SUV,Lebanon,TN
8999,Dodge,84218,2007,SUV,Knoxville,TN
17000,Honda,38051,2017,Coupe,Woodside,NY
52030,Jaguar,15,2020,SUV,Willow Grove,PA
38998,Toyota,10048,2020,SUV,Tampa,FL
53283,Chevrolet,3,2020,Crew Cab Pickup,Wake Forest,NC
21236,Hyundai,0,2020,SUV,Punta Gorda,FL
15995,Nissan,13600,2017,Sedan,Wilton,CT
34574,RAM,3,2020,Crew Cab Pickup,Athens,GA
28818.3103,Honda,6,2020,Hatchback,Rockville,MD
43263,Chevrolet,5,2020,Regular Cab Pickup,Atlanta,GA
17000,Nissan,22798,2018,SUV,Frederick,MD
10896,Toyota,109913,2015,Sedan,New Holland,PA
33490,Ford,22973,2018,Extended Cab Pickup,Brewster,NY
43925,Volvo,0,2020,SUV,Englewood,NJ
28818.3103,Cadillac,5,2020,SUV,Leesburg,FL
37998,INFINITI,64768,2016,SUV,Roswell,GA
28818.3103,Toyota,75997,2008,SUV,South Glens Falls,NY
25596,Nissan,1,2020,SUV,Ellicott City,MD
12599,Hyundai,72382,2016,Sedan,Marietta,GA
86900,Audi,15760,2014,Coupe,Hollywood,FL
10324,Honda,81924,2013,Sedan,Kensington,MD
9997,Chevrolet,11800,2016,Hatchback,Morgantown,WV
60595,Ford,3,2020,SUV,Naples,FL
12995,Mercedes-Benz,92887,2015,Wagon,3.7,FL
47977,Ford,35161,2019,SUV,Clearwater,FL
15990,Ford,26892,2017,SUV,Gainesville,FL
57000,BMW,35093,2018,Coupe,Vienna,VA
26080,Mazda,5539,2019,Sedan,Charlotte,NC
16990,Nissan,38921,2017,SUV,Albany,GA
13995,Honda,49641,2014,Sedan,Fredericksburg,VA
47577,Jeep,12,2020,SUV,Youngstown,OH
76100,Ford,0,2020,Crew Cab Pickup,Fort Myers,FL
20178,Buick,57498,2016,Sedan,Lewisburg,PA
18040,Ford,38104,2018,Sedan,Jacksonville,FL
46913,Lincoln,8,2020,Sedan,Delray,FL
52420,BMW,0,2020,Sedan,Duluth,GA
10500,Ford,130000,2014,Hatchback,Wallkill,NY
80060,Mercedes-Benz,18,2020,Convertible,Franklin,TN
28818.3103,Ford,110546,2015,SUV,Lithia Springs,GA
26170,Honda,11,2020,SUV,Jacksonville,FL
16999,GMC,147863,2010,Crew Cab Pickup,Raleigh,NC
55400,RAM,57566,2018,Crew Cab Pickup,Glen Burnie,MD
25750,Chevrolet,4,2020,SUV,Bethlehem,PA
27987,Subaru,0,2020,Sedan,Brewster,NY
27480,Nissan,9335,2019,Sedan,Easton,ME
30290,Jeep,34253,2017,SUV,Randallstown,MD
9590,Ford,101349,2013,Hatchback,Hilton Head Island,SC
9990,Kia,34898,2018,Hatchback,Fort Myers,FL
31824,Buick,24,2020,SUV,Emmaus,PA
16024,Toyota,35783,2017,Sedan,Holiday,FL
13590,Honda,53986,2014,Sedan,Atlanta,GA
33990,Toyota,26359,2017,SUV,Waterford,PA
13990,Hyundai,27433,2019,Sedan,Chattanooga,TN
41990,Chevrolet,21537,2018,Crew Cab Pickup,Decatur,AL
39008,RAM,1,2020,Crew Cab Pickup,Fairfax,VA
42080,Honda,13,2021,SUV,Forest City,NC
19988,Toyota,43266,2017,Sedan,Nashville,TN
38991,Volkswagen,14,2021,SUV,Martinez,GA
9900,Cadillac,93307,2010,SUV,Monroeville,AL
29720,Dodge,16,2019,Coupe,Cape Coral,FL
24131,Ford,5,2020,Extended Cab Pickup,Fayetteville,NC
26530,INFINITI,49010,2017,SUV,Sarasota,FL
33175,Toyota,56950,2016,Crew Cab Pickup,Norfolk,VA
10950,GMC,218192,2005,Crew Cab Pickup,Laurens,SC
58695,Cadillac,10,2020,SUV,Torrington,CT
21998,Buick,25395,2016,SUV,Boynton Beach,FL
26990,Cadillac,26683,2017,SUV,Washington,VA
47145,Hyundai,10,2021,SUV,Virginia Beach,VA
25702,Hyundai,0,2020,Sedan,Burlington,NC
13500,Ford,47132,2019,Hatchback,Columbus,GA
37000,Toyota,15492,2019,Extended Cab Pickup,Newport News,VA
21280,Hyundai,23,2020,Sedan,Beacon,NY
23158,Toyota,0,2020,SUV,Miami,FL
26940,Mazda,124,2020,SUV,Maple Shade,NJ
17988,Buick,32142,2016,SUV,Fruitland Park,FL
49340,Honda,16,2020,SUV,Chamblee,GA
17600,Jeep,26829,2017,SUV,Niagara Falls,NY
48100,Volvo,10552,2019,SUV,Sanford,FL
12995,Nissan,26721,2016,SUV,Manassas Park,VA
10990,Hyundai,104028,2012,SUV,York,PA
12990,Kia,50958,2018,Sedan,Ocala,FL
10999,Nissan,16785,2019,Sedan,West Palm Beach,FL
21605,Honda,89,2020,Sedan,Scranton,PA
15997,Chevrolet,160496,2013,SUV,Stafford,VA
48545,Alfa Romeo,20,2020,SUV,Weston,FL
28614,Nissan,2,2020,Sedan,Tampa,FL
29650,GMC,71466,2018,Crew Cab Pickup,Stone Mountain,GA
28125,Hyundai,15,2020,SUV,Fort Walton Beach,FL
17798,Honda,54350,2016,SUV,Yorktown Heights,NY
10000,Pontiac,215000,2005,Coupe,Clarksville,TN
46208,Ford,5,2020,Coupe,Edgefield,SC
33394,Ford,2256,2020,Extended Cab Pickup,Athens,GA
29726,Toyota,3,2020,SUV,Tuscumbia,AL
64533,Ford,9,2020,SUV,St Augustine,FL
16990,Ford,45998,2016,Sedan,Easton,MD
31495,INFINITI,24013,2017,Sedan,Maple Shade Township,NJ
45277,Ford,45036,2019,SUV,Marietta,GA
59900,GMC,13191,2019,SUV,Blairsville,GA
11590,Chevrolet,59510,2014,Sedan,Miami Springs,FL
28535,Chevrolet,9,2020,Coupe,Charlottesville,VA
31295,Toyota,29815,2019,SUV,Gaithersburg,MD
15594,Jeep,94860,2014,SUV,Waynesboro,PA
28818.3103,Honda,29504,2017,Coupe,Glen Burnie,MD
22043,Hyundai,4,2020,SUV,Miami Gardens,FL
23848,Ford,4,2020,SUV,Leesburg,VA
21729,INFINITI,24720,2017,Sedan,Charlotte,NC
23990,Honda,10678,2019,Sedan,Orlando,FL
30000,Toyota,19045,2017,SUV,Webster,NY
17331,Honda,38588,2017,Sedan,Cocoa,FL
45265,Mercedes-Benz,1,2020,SUV,Cutler Bay,FL
24899,Toyota,10708,2018,Sedan,Coconut Creek,FL
43140,Honda,7,2020,Crew Cab Pickup,Orchard Park,NY
13698,Honda,127120,2014,Minivan,Columbus,GA
25995,BMW,52228,2017,Sedan,Rochester,NY
30990,Nissan,8766,2019,SUV,Birmingham,AL
40550,Audi,15,2020,Sedan,Orlando,FL
25988,Chevrolet,19025,2018,SUV,Montpelier,VT
28818.3103,Subaru,10535,2020,SUV,Alexandria,VA
24885,Toyota,20016,2017,SUV,New Rochelle,NY
36821,Cadillac,5,2019,SUV,Newnan,GA
43505,Ford,4,2020,Extended Cab Pickup,Pounding Mill,VA
23564,Chevrolet,219,2020,SUV,St Albans,WV
12990,Volkswagen,27151,2016,Sedan,Buffalo,NY
24744,Buick,0,2019,SUV,Boyertown,PA
17959,Hyundai,15,2020,SUV,Winter Haven,FL
45185,Jeep,1,2020,SUV,State College,PA
15590,Chevrolet,32251,2017,Sedan,Tampa,FL
17400,Jeep,88640,2014,SUV,Gaithersburg,MD
26595,Nissan,18202,2017,SUV,Hempstead,NY
6646,Dodge,122479,2001,Regular Cab Pickup,Greenville,SC
127040,BMW,0,2021,Sedan,Alpharetta,GA
17950,Toyota,39361,2019,Sedan,Chattanooga,TN
59057,Land Rover,8365,2020,SUV,Mt Kisco,NY
30373,Toyota,42934,2018,Crew Cab Pickup,Coconut Creek,FL
17590,Chevrolet,28502,2018,Sedan,Columbia,SC
30998,Hyundai,15459,2018,SUV,Orlando,FL
89870,Lexus,2,2020,SUV,Smyrna,GA
30210,Chevrolet,1302,2020,SUV,Fort Pierce,FL
9995,FIAT,87178,2015,Hatchback,Clearwater,FL
40493,Chrysler,12,2020,Minivan,Ocala,FL
28818.3103,Mazda,2,2020,SUV,Philadelphia,PA
34813,Chevrolet,22,2020,SUV,Chantilly,VA
31795,Cadillac,11379,2017,SUV,Miami,FL
15590,Nissan,27324,2018,Hatchback,Baltimore,MD
23998,Kia,42340,2017,SUV,Easton,PA
60063,Ford,50,2020,Crew Cab Pickup,Apopka,FL
15590,Acura,53195,2012,Sedan,Asheville,NC
18690,Hyundai,8755,2019,Sedan,Laurel,MD
37496,Toyota,30,2020,Crew Cab Pickup,New Castle,PA
39789,Jeep,28567,2019,SUV,Columbia,SC
18989,Kia,14057,2020,Hatchback,Adel,GA
48940,Honda,18,2021,Minivan,Ridgeland,MS
34984,Ford,5,2020,SUV,Hanover,PA
33391,Ford,15592,2020,Crew Cab Pickup,Ocala,FL
53990,Land Rover,30032,2017,SUV,New York,NY
21500,Subaru,53740,2018,SUV,Atlanta,GA
71500,Audi,8,2020,Wagon,Pembroke Pines,FL
34625,Chevrolet,4,2020,SUV,Silver Spring,MD
20590,Buick,23684,2017,SUV,Hagerstown,MD
6915,Nissan,117728,2009,SUV,Carrollton,GA
35957,Subaru,0,2020,SUV,Hackettstown,NJ
22990,Cadillac,30986,2018,Sedan,Gainesville,FL
29999,Mercedes-Benz,35640,2017,SUV,Cumming,GA
21365,Jeep,1,2020,SUV,State College,PA
27200,Honda,9417,2019,SUV,Greer,SC
23000,Toyota,29385,2017,SUV,Vienna,VA
38980,Genesis,3102,2020,Sedan,Miami,FL
24280,Chevrolet,17783,2019,SUV,Long Island,NY
11600,Subaru,96652,2014,SUV,Harrisonburg,VA
22590,Ford,5,2020,Sedan,Woodbridge,VA
16966,Honda,51336,2013,SUV,Altoona,PA
28905,Acura,10,2020,Sedan,Roswell,GA
15996,Hyundai,17882,2019,Sedan,Altoona,PA
14949,Kia,35501,2020,Hatchback,Hendersonville,TN
20998,Nissan,14050,2017,SUV,Dublin,GA
26998,Nissan,27467,2017,Crew Cab Pickup,Raleigh,NC
21985,Honda,77157,2016,SUV,Orlando,FL
28818.3103,Jeep,90593,2015,SUV,Norfolk,VA
82888,Jaguar,10867,2020,SUV,Naples,FL
16590,Toyota,30422,2013,Sedan,Palm Bay,FL
29468,Ford,1,2020,SUV,Sayville,NY
39160,Ford,11,2019,Crew Cab Pickup,Avon,NY
30426,Honda,3,2020,Sedan,Orlando,FL
22288,Toyota,84255,2018,Sedan,Raleigh,NC
58065,Cadillac,5,2020,SUV,Cleveland,TN
12750,Chevrolet,87431,2009,Crew Cab Pickup,Colmar,PA
95165,Lincoln,10,2020,SUV,Stamford,CT
44499,Cadillac,12112,2020,SUV,Ocala,FL
12590,Nissan,32747,2016,Hatchback,Camp Hill,PA
28680,Honda,0,2020,SUV,Greenville,NC
15990,Nissan,42624,2018,Sedan,Pittsburgh,PA
37900,Volvo,25483,2017,SUV,Buford,GA
43520,Subaru,0,2020,Sedan,Long Island City,NY
43511,Toyota,0,2020,SUV,Miami,FL
21571,Chevrolet,10,2020,SUV,Gadsden,AL
47240,Lincoln,28,2020,Sedan,Charlotte,NC
1000,Nissan,90000,2005,Sedan,Philadelphia,PA
29488,Jeep,39976,2017,SUV,Norristown,PA
58635,Jeep,0,2020,SUV,Long Island City,NY
16999,Mitsubishi,24833,2020,SUV,West Palm Beach,FL
12990,Kia,52652,2014,Wagon,Lancaster,PA
22907,Ford,6,2020,Cargo Van,Woodbridge,VA
37888,GMC,5,2021,Crew Cab Pickup,Waynesboro,PA
23700,Nissan,33496,2019,Crew Cab Pickup,Charlotte,NC
29990,Nissan,33017,2019,SUV,Richmond,VA
13966,BMW,77198,2013,Sedan,Delray Beach,FL
25970,Nissan,5,2020,SUV,Wappingers Falls,NY
17950,Dodge,187080,2005,Crew Cab Pickup,Pensacola,FL
11900,Hyundai,75159,2015,Sedan,Fort Myers,FL
28994,Jeep,66621,2015,SUV,Clearwater,FL
32590,GMC,22893,2017,SUV,North Point,FL
151777,Porsche,1850,2018,Coupe,Owings Mills,MD
28818.3103,Lexus,50765,2018,SUV,Pembroke Pines,FL
51290,Volvo,1,2020,SUV,Hickory,NC
30120,Nissan,0,2020,Extended Cab Pickup,Morgantown,WV
68941,Ford,3,2020,Crew Cab Pickup,Apopka,FL
25880,Lincoln,46444,2017,Sedan,Sully Station,VA
32749,Subaru,1,2020,SUV,Stamford,CT
28818.3103,BMW,2,2020,Sedan,Charlottesville,VA
14700,Chevrolet,71363,2018,Sedan,Greensboro,NC
23978,Nissan,34076,2019,SUV,Gainesville,GA
44205,BMW,1767,2020,SUV,Decatur,GA
19977,Toyota,36156,2018,Sedan,Allentown,PA
17990,Ford,4369,2018,SUV,York,PA
27702,Ford,1,2020,Regular Cab Pickup,Clearwater,FL
4988,Ford,114354,2008,SUV,Jacksonville,FL
20990,Buick,15566,2017,Sedan,Conway,SC
33165,RAM,20,2020,Cargo Van,Pell City,AL
34990,INFINITI,7771,2019,Sedan,Norfolk,VA
44990,Jeep,14407,2018,SUV,Savannah,GA
38244,Buick,5,2020,SUV,South Burlington,VT
28305,Chevrolet,2,2020,SUV,Poughkeepsie,NY
45788,GMC,33175,2017,Crew Cab Pickup,Buford,GA
21995,GMC,72490,2016,Extended Cab Pickup,Lindenhurst,NY
14453,Buick,39418,2016,Sedan,Youngstown,OH
36971,Ford,5,2020,Crew Cab Pickup,West Palm Beach,FL
14588,Chevrolet,27258,2016,SUV,Creedmoor,NC
26880,Jeep,15,2020,SUV,Albany,NY
17995,Ford,44626,2017,Sedan,Glenolden,PA
21487,Honda,2,2020,SUV,Greensboro,NC
48808,Ford,7,2020,Crew Cab Pickup,Canfield,OH
41888,Mercedes-Benz,14857,2018,SUV,Long Island City,NY
28818.3103,Nissan,37486,2019,Sedan,Rochester,NY
37536,GMC,1,2020,SUV,Easton,MD
18678,Subaru,70419,2016,SUV,Williamsburg,VA
16984,Ford,80053,2016,SUV,St Albans,WV
14800,Toyota,57559,2015,Hatchback,Nashville,TN
40189,Jeep,10,2020,SUV,Painesville,OH
8500,Kia,79208,2015,Coupe,Catonsville,MD
11955,Nissan,56087,2018,Sedan,Kennesaw,GA
